B10,7010699,도봉고등학교,서울특별시 도봉구 도봉산길 27
B10,7051180,도봉중학교,서울특별시 도봉구 마들로 671
B10,7011318,도선고등학교,서울특별시 성동구 마장로 156
B10,7010560,독산고등학교,서울특별시 금천구 문성로 64
B10,7041099,동광초등학교,서울특별시 금천구 탑골로10길 45
B10,7011086,동구마케팅고등학교,서울특별시 성북구 성북로8길 71
B10,7121361,동구여자중학교,서울특별시 성북구 성북로8길 71
B10,7010151,동국대학교사범대학부속고등학교,서울특별시 동대문구 장안벚꽃로 201
B10,7010746,동국대학교사범대학부속여자고등학교,서울특별시 광진구 광나루로36길 47
B10,7134128,동국대학교사범대학부속여자중학교,서울특별시 광진구 광나루로36길 47
B10,7021125,동국대학교사범대학부속중학교,서울특별시 동대문구 장안벚꽃로 201
B10,7021126,동대문중학교,서울특별시 동대문구 사가정로 59
B10,7010152,동덕여자고등학교,서울특별시 서초구 효령로2길 123-5
B10,7091450,동덕여자중학교,서울특별시 서초구 효령로2길 123-5
B10,7031184,동도중학교,서울특별시 마포구 백범로 139
B10,7134129,동마중학교,서울특별시 성동구 마조로11길 18
B10,7011490,동명생활경영고등학교,서울특별시 은평구 통일로 793
B10,7010153,동명여자고등학교,서울특별시 은평구 통일로 793
B10,7031185,동명여자중학교,서울특별시 서대문구 독립문로 49
B10,7010154,동북고등학교,서울특별시 강동구 강동대로 305
B10,7130172,동북중학교,서울특별시 강동구 강동대로 305
B10,7051109,동북초등학교,서울특별시 도봉구 시루봉로 53
B10,7010812,동산정보산업고등학교,서울특별시 노원구 공릉로 257
B10,7061054,동산초등학교,서울특별시 중구 매봉18길 109
B10,7010155,동성고등학교,서울특별시 종로구 대학로 156
B10,7061100,동성중학교,서울특별시 종로구 대학로 156
B10,7130173,동신중학교,서울특별시 강동구 진황도로 72
B10,7010965,동양고등학교,서울특별시 강서구 허준로 50
B10,7132135,동양중학교,서울특별시 동작구 흑석로9길 94
B10,7021127,동원중학교,서울특별시 중랑구 양원역로 32
B10,7010156,동일여자고등학교,서울특별시 금천구 탑골로10길 45
B10,7011185,동일여자상업고등학교,서울특별시 금천구 탑골로10길 45
B10,7041176,동일중학교,서울특별시 금천구 탑골로10길 45
B10,7010075,동작고등학교,서울특별시 동작구 솔밭로 51
B10,7132136,동작중학교,서울특별시 동작구 동작대로39가길 83
B10,7010076,둔촌고등학교,서울특별시 강동구 명일로 140
B10,7130174,둔촌중학교,서울특별시 강동구 진황도로61길 25-30
B10,7081489,등명중학교,서울특별시 강서구 공항대로39길 39
B10,7081490,등원중학교,서울특별시 강서구 화곡로65길 50
B10,7010700,등촌고등학교,서울특별시 강서구 공항대로39길 115
B10,7081517,등촌중학교,서울특별시 강서구 공항대로 484-12
B10,7010908,리라아트고등학교,서울특별시 중구 소파로2길 
B10,7061055,리라초등학교,서울특별시 중구 소파로2길 7
B10,7081515,마곡중학교,서울특별시 강서구 마곡중앙5로 58
B10,7081540,마곡하늬중학교,서울특별시 강서구 마곡서1로 16
B10,7134131,마장중학교,서울특별시 성동구 마장로35나길 31
B10,7010157,마포고등학교,서울특별시 강서구 화곡로 403
B10,7081518,마포중학교,서울특별시 강서구 화곡로 403
B10,7121337,매원초등학교,서울특별시 성북구 북악산로 870
B10,7010077,면목고등학교,서울특별시 중랑구 용마산로72길 36-14
B10,7021128,면목중학교,서울특별시 중랑구 용마산로70길 37
B10,7010158,명덕고등학교,서울특별시 강서구 강서로47길 34-10
B10,7010159,명덕여자고등학교,서울특별시 강서구 강서로47길 34-10
B10,7081519,명덕여자중학교,서울특별시 강서구 강서로47길 34-10
B10,7010160,명덕외국어고등학교,서울특별시 강서구 강서로47길 34-10
B10,7010078,명일여자고등학교,서울특별시 강동구 명일로 350
B10,7130175,명일중학교,서울특별시 강동구 양재대로156길 57
B10,7010163,명지고등학교,서울특별시 서대문구 명지2길 56
B10,7031186,명지중학교,서울특별시 서대문구 명지2길 56
B10,7031111,명지초등학교,서울특별시 서대문구 명지2길 32-20
B10,7010744,목동고등학교,서울특별시 양천구 목동동로2길 68
B10,7081491,목동중학교,서울특별시 양천구 목동동로 172
B10,7081492,목운중학교,서울특별시 양천구 목동동로 235
B10,7081493,목일중학교,서울특별시 양천구 목동동로8길 70
B10,7010079,무학여자고등학교,서울특별시 성동구 고산자로 197
B10,7134132,무학중학교,서울특별시 성동구 행당로 120
B10,7041177,문래중학교,서울특별시 영등포구 선유서로13길 6
B10,7041178,문성중학교,서울특별시 금천구 독산로102길 78
B10,7010166,문일고등학교,서울특별시 금천구 시흥대로47길 45
B10,7041179,문일중학교,서울특별시 금천구 시흥대로47길 45
B10,7010701,문정고등학교,서울특별시 송파구 송이로34길 62
B10,7130176,문정중학교,서울특별시 송파구 문정로 73
B10,7132137,문창중학교,서울특별시 동작구 여의대방로22나길 40
B10,7010959,문현고등학교,서울특별시 송파구 충민로 115
B10,7130177,문현중학교,서울특별시 송파구 충민로 99
B10,7010591,미래산업과학고등학교,서울특별시 노원구 덕릉로82길 54
B10,7010167,미림여자고등학교,서울특별시 관악구 호암로 546
B10,7010569,미림여자정보과학고등학교,서울특별시 관악구 호암로 546
B10,7132138,미성중학교,서울특별시 관악구 문성로16길 40
B10,7010887,미양고등학교,서울특별시 강북구 인수봉로 39
B10,7121343,미양중학교,서울특별시 강북구 인수봉로 39
B10,7010460,밀알학교,서울특별시 강남구 일원로 90
B10,7010080,반포고등학교,서울특별시 서초구 고무래로 71
B10,7091429,반포중학교,서울특별시 서초구 신반포로 67
B10,7091430,방배중학교,서울특별시 서초구 동광로 144
B10,7010590,방산고등학교,서울특별시 송파구 오금로27길 18
B10,7130178,방산중학교,서울특별시 송파구 오금로29길 31
B10,7081494,방원중학교,서울특별시 강서구 금낭화로 268
B10,7130179,방이중학교,서울특별시 송파구 오금로11길 64
B10,7051181,방학중학교,서울특별시 도봉구 시루봉로 188
B10,7081495,방화중학교,서울특별시 강서구 개화동로27길 9
B10,7010168,배명고등학교,서울특별시 송파구 삼학사로 11
B10,7130180,배명중학교,서울특별시 송파구 삼학사로 11
B10,7010169,배문고등학교,서울특별시 용산구 효창원로 258
B10,7061101,배문중학교,서울특별시 용산구 효창원로 258
B10,7010170,배재고등학교,서울특별시 강동구 고덕로 227
B10,7130181,배재중학교,서울특별시 강동구 고덕로 227
B10,7010171,배화여자고등학교,서울특별시 종로구 필운대로1길 34
B10,7061102,배화여자중학교,서울특별시 종로구 필운대로1길 34
B10,7081496,백석중학교,서울특별시 강서구 등촌로51나길 35
B10,7010172,백암고등학교,서울특별시 양천구 신정로13길 16
B10,7051182,백운중학교,서울특별시 도봉구 도봉로129길 50
B10,7121344,번동중학교,서울특별시 강북구 오현로35길 87
B10,7010173,보성고등학교,서울특별시 송파구 양재대로 1278
B10,7010174,보성여자고등학교,서울특별시 용산구 신흥로3가길 66
B10,7061103,보성여자중학교,서울특별시 용산구 신흥로3가길 66
B10,7130182,보성중학교,서울특별시 송파구 양재대로 1278
B10,7010813,보인고등학교,서울특별시 송파구 오금로49길 18
B10,7130183,보인중학교,서울특별시 송파구 오금로49길 18
B10,7132139,봉림중학교,서울특별시 관악구 장군봉길 72
B10,7081520,봉영여자중학교,서울특별시 양천구 목동동로2길 68
